# ANNOTATION label vol Imax Iavg Istd lx2 ly2 lz2 Rg asph acyl kappa Lmax Lmin Vrs Vre
1 1.4281900000000000e+05 5.6000000000000000e+02 4.1091794967651367e+00 1.6246163845062256e+00 3.7043792009353638e-01 4.1841349601745605e+00 1.0822489738464355e+01 8.6024360656738281e+01 1.0051417350769043e+01 7.8521049499511719e+01 6.6383543014526367e+00 6.0727423429489136e-01 4.0998008728027344e+01 1.6552339553833008e+01 6.1184920370578766e-02 1.9158753752708435e-01
2 1.4282000000000000e+05 5.6000000000000000e+02 1.1406778097152710e+00 1.0928511619567871e+00 1.7379479482769966e-02 8.8431954383850098e-01 5.7231173515319824e+00 1.3774189758300781e+02 1.2014546394348145e+01 1.3443817138671875e+02 4.8387975692749023e+00 8.6823529005050659e-01 4.4461967468261719e+01 9.8798093795776367e+00 3.5826478153467178e-02 4.5288759469985962e-01
1 1.4282100000000000e+05 5.6000000000000000e+02 7.0283188819885254e+00 2.1938958168029785e+00 5.3987658023834229e-01 2.5106856822967529e+00 4.5615963935852051e+00 5.1175971984863281e+01 7.6320543289184570e+00 4.7639831542968750e+01 2.0509104728698730e+00 6.6985046863555908e-01 3.8018917083740234e+01 1.2736917495727539e+01 1.3976611196994781e-01 4.9392014741897583e-01
0 1.4282200000000000e+05 5.6000000000000000e+02 1.4155857563018799e+00 1.1458222866058350e+00 6.7636087536811829e-02 3.8353674411773682e+00 3.8169982910156250e+01 1.8289416503906250e+02 1.4996649742126465e+01 1.6189147949218750e+02 3.4334617614746094e+01 5.3564876317977905e-01 5.1662113189697266e+01 2.9797195434570312e+01 1.8422286957502365e-02 7.3076881468296051e-02
0 1.4282300000000000e+05 5.6100000000000000e+02 8.8334589004516602e+00 1.7350548505783081e+00 8.4283715486526489e-01 4.3739738464355469e+00 8.1178760528564453e+00 1.3963635253906250e+02 1.2334026336669922e+01 1.3339042663574219e+02 3.7439022064208984e+00 7.6928341388702393e-01 5.1053417205810547e+01 1.5897359848022461e+01 3.3173136413097382e-02 1.7012208700180054e-01
0 1.4282400000000000e+05 5.6100000000000000e+02 1.3621757030487061e+00 1.1261774301528931e+00 4.5479934662580490e-02 6.1091504096984863e+00 1.4404911041259766e+01 2.5917526245117188e+02 1.6723915100097656e+01 2.4891822814941406e+02 8.2957601547241211e+00 7.9272627830505371e-01 6.1244239807128906e+01 1.5194391250610352e+01 1.3307218439877033e-02 7.9318918287754059e-02
2 1.4282500000000000e+05 5.6100000000000000e+02 1.1212162971496582e+00 1.0913617610931396e+00 8.8507402688264847e-03 8.0775994062423706e-01 1.5775389671325684e+01 1.6651591491699219e+02 1.3531410217285156e+01 1.5822434997558594e+02 1.4967630386352539e+01 7.5176030397415161e-01 5.1673927307128906e+01 1.6831842422485352e+01 2.5123024359345436e-02 2.6005196571350098e-01
1 1.4282600000000000e+05 5.6100000000000000e+02 2.7639086246490479e+00 1.3872249126434326e+00 2.3681855201721191e-01 2.6557502746582031e+00 8.5241975784301758e+00 8.9879577636718750e+01 1.0052836418151855e+01 8.4289604187011719e+01 5.8684477806091309e+00 6.9818341732025146e-01 3.4249401092529297e+01 1.8390428543090820e+01 6.1268214136362076e-02 2.6556348800659180e-01
1 1.4282700000000000e+05 5.6200000000000000e+02 1.5595856904983521e+00 1.2364525794982910e+00 8.1302404403686523e-02 4.1048092842102051e+00 1.3442959785461426e+01 3.6915309906005859e+01 7.3799104690551758e+00 2.8141426086425781e+01 9.3381509780883789e+00 2.8903406858444214e-01 2.5937879562377930e+01 1.9105278015136719e+01 1.5513910353183746e-01 2.6588600873947144e-01
0 1.4282800000000000e+05 5.6200000000000000e+02 1.5606590509414673e+00 1.1299804449081421e+00 8.8999062776565552e-02 3.5507128238677979e+00 1.8394323348999023e+01 9.4889701843261719e+01 1.0809011459350586e+01 8.3917182922363281e+01 1.4843609809875488e+01 5.2799671888351440e-01 3.7167148590087891e+01 2.0643903732299805e+01 4.9376081675291061e-02 1.5243457257747650e-01
0 1.4282900000000000e+05 5.6200000000000000e+02 1.4045774936676025e+00 1.2019449472427368e+00 6.7276269197463989e-02 7.8756314516067505e-01 2.3081719875335693e+00 3.1118026733398438e+02 1.7727830886840820e+01 3.0963238525390625e+02 1.5206089019775391e+00 9.7068476676940918e-01 7.2059616088867188e+01 7.2090892791748047e+00 1.1192002333700657e-02 5.0455659627914429e-01
1 1.4283000000000000e+05 5.6300000000000000e+02 3.6508219242095947e+00 1.6475417613983154e+00 3.5446694493293762e-01 1.1790201663970947e+00 1.5803843498229980e+01 4.2474029541015625e+01 7.7108297348022461e+00 3.3982597351074219e+01 1.4624823570251465e+01 3.7204682826995850e-01 2.9960069656372070e+01 1.5281419754028320e+01 1.3625214993953705e-01 4.2732772231101990e-01
1 1.4283100000000000e+05 5.6300000000000000e+02 1.6042367219924927e+00 1.2127974033355713e+00 8.0995589494705200e-02 8.9680814743041992e-01 1.7660598754882812e+01 9.4985702514648438e+01 1.0655660629272461e+01 8.5707000732421875e+01 1.6763790130615234e+01 5.8613371849060059e-01 3.5768661499023438e+01 2.1981500625610352e+01 5.1630400121212006e-02 3.0994394421577454e-01
1 1.4283200000000000e+05 5.6300000000000000e+02 9.1679334640502930e+00 2.1586060523986816e+00 6.5518856048583984e-01 2.2685234546661377e+00 8.9853725433349609e+00 6.5700920104980469e+01 8.7723894119262695e+00 6.0073966979980469e+01 6.7168493270874023e+00 6.1511182785034180e-01 4.4869705200195312e+01 1.3428313255310059e+01 9.2532217502593994e-02 3.2850304245948792e-01
1 1.4283300000000000e+05 5.6400000000000000e+02 2.8837702274322510e+00 1.2873810529708862e+00 2.3245160281658173e-01 4.1103339195251465e+00 1.6094789505004883e+01 6.1420616149902344e+01 9.0346965789794922e+00 5.1318054199218750e+01 1.1984457015991211e+01 4.1143047809600830e-01 3.0138626098632812e+01 1.6481252670288086e+01 8.4854848682880402e-02 1.8892838060855865e-01
0 1.4283400000000000e+05 5.6400000000000000e+02 1.7689869403839111e+00 1.2805663347244263e+00 9.7588114440441132e-02 2.0169281959533691e+00 5.0945100784301758e+00 1.1669287109375000e+02 1.1126738548278809e+01 1.1313715362548828e+02 3.0775818824768066e+00 8.3556437492370605e-01 3.7411426544189453e+01 1.3417625427246094e+01 4.5426964759826660e-02 3.4778985381126404e-01
0 1.4283500000000000e+05 5.6500000000000000e+02 1.4048651456832886e+00 1.1956803798675537e+00 6.3633829355239868e-02 2.2807977199554443e+00 6.7367873191833496e+00 1.7783078002929688e+02 1.3669248580932617e+01 1.7332197570800781e+02 4.4559893608093262e+00 8.6088263988494873e-01 4.7442451477050781e+01 1.1147616386413574e+01 2.4544419720768929e-02 2.3079775273799896e-01
0 1.4283600000000000e+05 5.6700000000000000e+02 3.0681178569793701e+00 1.3465404510498047e+00 2.7954104542732239e-01 8.0346274375915527e-01 2.2508971691131592e+00 2.4133004760742188e+02 1.5632799148559570e+01 2.3980287170410156e+02 1.4474344253540039e+00 9.6288323402404785e-01 7.0048286437988281e+01 1.2158718109130859e+01 1.6466870903968811e-02 5.7952618598937988e-01
1 1.4283700000000000e+05 5.6700000000000000e+02 2.6392948627471924e+00 1.3672871589660645e+00 2.4824309349060059e-01 6.0567646026611328e+00 3.0291967391967773e+01 3.9888942718505859e+01 8.7314186096191406e+00 2.1714576721191406e+01 2.4235202789306641e+01 1.5691722929477692e-01 3.0002096176147461e+01 2.9226640701293945e+01 9.4507627189159393e-02 1.4152367413043976e-01
0 1.4283800000000000e+05 5.6800000000000000e+02 1.4279217720031738e+00 1.2116366624832153e+00 5.6567344814538956e-02 8.2965409755706787e-01 1.1340575218200684e+00 2.7269973754882812e+02 1.6572973251342773e+01 2.7171786499023438e+02 3.0440342426300049e-01 9.7866737842559814e-01 5.8095027923583984e+01 5.6914258003234863e+00 1.3844756409525871e-02 7.5717502832412720e-01
1 1.4283900000000000e+05 5.6900000000000000e+02 6.7672863006591797e+00 2.1668629646301270e+00 5.3141015768051147e-01 2.9598193168640137e+00 9.2003622055053711e+00 2.7631473541259766e+01 6.3080625534057617e+00 2.1551382064819336e+01 6.2405428886413574e+00 3.1178346276283264e-01 2.3293441772460938e+01 1.6140830993652344e+01 2.5151422619819641e-01 4.4292640686035156e-01
1 1.4284000000000000e+05 5.7000000000000000e+02 2.1126077175140381e+00 1.3095014095306396e+00 1.4364421367645264e-01 6.8310171365737915e-01 4.9853792190551758e+00 8.2666732788085938e+01 9.3986816406250000e+00 7.9832489013671875e+01 4.3022770881652832e+00 8.1853377819061279e-01 3.5338890075683594e+01 1.1199882507324219e+01 7.6174981892108917e-02 7.2539418935775757e-01
0 1.4284100000000000e+05 5.7100000000000000e+02 1.4884930849075317e+00 1.2009549140930176e+00 6.3338600099086761e-02 1.8196555376052856e+00 1.3780831336975098e+01 1.9207202148437500e+02 1.4410846710205078e+01 1.8427177429199219e+02 1.1961175918579102e+01 7.8982317447662354e-01 4.7208755493164062e+01 1.4798758506774902e+01 2.1169269457459450e-02 1.7568235099315643e-01
2 1.4284200000000000e+05 5.7100000000000000e+02 1.1433361768722534e+00 1.0816256999969482e+00 2.2698655724525452e-02 2.4378395080566406e+00 7.4813566207885742e+00 1.4013145446777344e+02 1.2249516487121582e+01 1.3517185974121094e+02 5.0435171127319336e+00 8.1236279010772705e-01 4.5716384887695312e+01 1.2984128952026367e+01 3.4468114376068115e-02 2.4117480218410492e-01
0 1.4284300000000000e+05 5.7300000000000000e+02 1.4046823978424072e+00 1.1443465948104858e+00 5.6319329887628555e-02 1.8667215108871460e+00 1.5167535781860352e+01 2.7829647827148438e+02 1.7185190200805664e+01 2.6977935791015625e+02 1.3300814628601074e+01 8.3597087860107422e-01 5.9094154357910156e+01 2.0341253280639648e+01 1.2526504695415497e-02 1.3783511519432068e-01
0 1.4284400000000000e+05 5.7300000000000000e+02 6.2832760810852051e+00 1.7965068817138672e+00 5.8777379989624023e-01 8.3888590335845947e-01 5.6864128112792969e+00 2.5916851806640625e+02 1.6300117492675781e+01 2.5590588378906250e+02 4.8475265502929688e+00 9.2792838811874390e-01 6.8031005859375000e+01 1.1377701759338379e+01 1.4679818414151669e-02 3.4797596931457520e-01
1 1.4284500000000000e+05 5.7300000000000000e+02 6.9908328056335449e+00 1.9880115985870361e+00 5.8595544099807739e-01 2.8099234104156494e+00 2.0693859100341797e+01 6.7388442993164062e+01 9.5337419509887695e+00 5.5636550903320312e+01 1.7883935928344727e+01 4.0372136235237122e-01 3.2604679107666016e+01 2.4498462677001953e+01 7.3367342352867126e-02 1.9545657932758331e-01
0 1.4284600000000000e+05 5.7500000000000000e+02 1.7231978178024292e+00 1.2542878389358521e+00 9.8572395741939545e-02 1.8441163301467896e+00 3.6181621551513672e+01 8.9317268371582031e+01 1.1284635543823242e+01 7.0304397583007812e+01 3.4337505340576172e+01 3.5933151841163635e-01 3.7907752990722656e+01 1.6983434677124023e+01 4.4395960867404938e-02 1.5904438495635986e-01
0 1.4284700000000000e+05 5.7500000000000000e+02 1.2845460176467896e+00 1.1502664089202881e+00 3.7466976791620255e-02 1.0558021068572998e+00 5.8631138801574707e+00 3.2902743530273438e+02 1.8328840255737305e+01 3.2556799316406250e+02 4.8073120117187500e+00 9.3932205438613892e-01 7.1471710205078125e+01 1.0665666580200195e+01 1.0360988788306713e-02 2.7205249667167664e-01
0 1.4284800000000000e+05 5.7600000000000000e+02 7.9020352363586426e+00 1.7321736812591553e+00 7.5607311725616455e-01 2.3543076515197754e+00 1.3785302162170410e+01 2.6211492919921875e+02 1.6680963516235352e+01 2.5404512023925781e+02 1.1430994033813477e+01 8.3482640981674194e-01 6.7657501220703125e+01 1.7718139648437500e+01 1.3768840581178665e-02 1.3335007429122925e-01
0 1.4284900000000000e+05 5.7600000000000000e+02 2.1876981258392334e+00 1.1748564243316650e+00 1.2580089271068573e-01 2.7531762123107910e+00 8.3012027740478516e+00 4.3409893798828125e+02 2.1098655700683594e+01 4.2857174682617188e+02 5.5480265617370605e+00 9.2700576782226562e-01 7.3198455810546875e+01 1.4477157592773438e+01 6.8045021034777164e-03 1.2348010390996933e-01
0 1.4285000000000000e+05 5.7600000000000000e+02 1.5216380357742310e+00 1.1683764457702637e+00 6.6711679100990295e-02 1.5377715826034546e+00 2.4011930465698242e+01 1.4486802673339844e+02 1.3054414749145508e+01 1.3209318542480469e+02 2.2474159240722656e+01 6.1384540796279907e-01 4.9846595764160156e+01 2.5686649322509766e+01 2.8726886957883835e-02 1.6816402971744537e-01
2 1.4285100000000000e+05 5.7700000000000000e+02 1.1609752178192139e+00 1.1092851161956787e+00 1.7677081748843193e-02 2.2874281406402588e+00 2.4041654586791992e+01 6.4025833129882812e+01 9.5055198669433594e+00 5.0861293792724609e+01 2.1754226684570312e+01 3.6033830046653748e-01 4.1361335754394531e+01 2.0277116775512695e+01 7.4539490044116974e-02 2.0763410627841949e-01
1 1.4285200000000000e+05 5.7800000000000000e+02 3.3359935283660889e+00 1.2777603864669800e+00 2.9556724429130554e-01 4.9026532173156738e+00 2.3054073333740234e+01 5.3527996063232422e+01 9.0268888473510742e+00 3.9549633026123047e+01 1.8151420593261719e+01 2.7279284596443176e-01 4.1771385192871094e+01 2.4105787277221680e+01 8.7187014520168304e-02 1.5867346525192261e-01
0 1.4285300000000000e+05 5.7900000000000000e+02 1.2899755239486694e+00 1.1420440673828125e+00 4.0452845394611359e-02 3.5404026508331299e+00 8.7504405975341797e+00 3.0277078247070312e+02 1.7749975204467773e+01 2.9662536621093750e+02 5.2100377082824707e+00 8.8659650087356567e-01 6.3627174377441406e+01 1.1995147705078125e+01 1.1487447656691074e-02 1.2765465676784515e-01
1 1.4285400000000000e+05 5.8000000000000000e+02 6.8852767944335938e+00 1.6255217790603638e+00 6.7822504043579102e-01 5.8917179107666016e+00 2.6353475570678711e+01 7.6360466003417969e+01 1.0421403884887695e+01 6.0237869262695312e+01 2.0461757659912109e+01 3.3425605297088623e-01 4.2185203552246094e+01 2.3356056213378906e+01 5.6857474148273468e-02 1.1373919993638992e-01
0 1.4285500000000000e+05 5.8000000000000000e+02 1.8892005681991577e+00 1.3054574728012085e+00 1.1973957717418671e-01 3.7379498481750488e+00 1.2875483512878418e+01 4.8048206329345703e+01 8.0412464141845703e+00 3.9741489410400391e+01 9.1375331878662109e+00 3.9271867275238037e-01 2.7642740249633789e+01 1.4635498046875000e+01 1.2376452982425690e-01 2.5754153728485107e-01
1 1.4285600000000000e+05 5.8100000000000000e+02 3.7691628932952881e+00 1.4438233375549316e+00 3.3271062374114990e-01 4.9706678390502930e+00 1.1097263336181641e+01 1.0022290802001953e+02 1.0783823013305664e+01 9.2188941955566406e+01 6.1265954971313477e+00 6.3052576780319214e-01 3.4466190338134766e+01 2.5030967712402344e+01 5.1403909921646118e-02 1.6685287654399872e-01
1 1.4285700000000000e+05 5.8200000000000000e+02 1.9180790185928345e+00 1.1746917963027954e+00 1.1106089502573013e-01 1.8923913240432739e+00 1.1959149360656738e+01 1.2254010009765625e+02 1.1678683280944824e+01 1.1561432647705078e+02 1.0066758155822754e+01 7.2262048721313477e-01 4.5355014801025391e+01 1.4865495681762695e+01 4.0539614856243134e-02 2.3598513007164001e-01
0 1.4285800000000000e+05 5.8300000000000000e+02 1.3695564270019531e+00 1.0999609231948853e+00 5.3504344075918198e-02 7.1739453077316284e-01 3.9560550689697266e+01 4.0903198242187500e+03 6.4269729614257812e+01 4.0701809082031250e+03 3.8843158721923828e+01 9.7102689743041992e-01 2.2094250488281250e+02 2.9777904510498047e+01 2.4366180878132582e-04 3.6537270992994308e-02
0 1.4285900000000000e+05 5.8300000000000000e+02 1.4798251390457153e+00 1.1497590541839600e+00 6.3007250428199768e-02 5.4453010559082031e+00 4.5612613677978516e+01 8.8721794128417969e+01 1.1822846412658691e+01 6.3192832946777344e+01 4.0167312622070312e+01 2.6631674170494080e-01 3.5443572998046875e+01 2.3691953659057617e+01 3.9141785353422165e-02 8.3860293030738831e-02
1 1.4286000000000000e+05 5.8300000000000000e+02 3.2808184623718262e+00 1.6395452022552490e+00 2.5039961934089661e-01 3.2995488643646240e+00 5.1640753746032715e+00 6.5824432373046875e+01 8.6190519332885742e+00 6.1592620849609375e+01 1.8645262718200684e+00 6.8788802623748779e-01 3.0530870437622070e+01 1.2819099426269531e+01 1.0102487355470657e-01 3.7171304225921631e-01
1 1.4286100000000000e+05 5.8300000000000000e+02 2.4319493770599365e+00 1.4040272235870361e+00 1.9950464367866516e-01 1.3977903127670288e+00 1.7456701278686523e+01 3.8364440917968750e+01 7.5643196105957031e+00 2.8937194824218750e+01 1.6058912277221680e+01 3.1483680009841919e-01 2.6769899368286133e+01 2.4655694961547852e+01 1.4945043623447418e-01 4.0687254071235657e-01
1 1.4286200000000000e+05 5.8400000000000000e+02 3.9953331947326660e+00 1.4756578207015991e+00 3.6935058236122131e-01 1.8291139602661133e+00 1.8079139709472656e+01 5.9800830841064453e+01 8.9279947280883789e+00 4.9846706390380859e+01 1.6250026702880859e+01 4.2224368453025818e-01 2.7251756668090820e+01 2.5973995208740234e+01 9.1051973402500153e-02 2.8041830658912659e-01
1 1.4286300000000000e+05 5.8400000000000000e+02 7.3083381652832031e+00 2.2249612808227539e+00 6.0585808753967285e-01 1.2679646015167236e+00 6.4014010429382324e+00 6.8981430053710938e+01 8.7550439834594727e+00 6.5146751403808594e+01 5.1334366798400879e+00 7.2572135925292969e-01 3.7994548797607422e+01 1.0024782180786133e+01 9.6555300056934357e-02 5.2700173854827881e-01
1 1.4286400000000000e+05 5.8500000000000000e+02 1.2153735160827637e+01 3.5304069519042969e+00 6.5484976768493652e-01 1.8007410764694214e+00 6.1585516929626465e+00 5.2327774047851562e+01 7.7644748687744141e+00 4.8348129272460938e+01 4.3578104972839355e+00 6.4706689119338989e-01 3.6016201019287109e+01 1.1882205009460449e+01 1.3866212964057922e-01 5.1853871345520020e-01
0 1.4286500000000000e+05 5.8600000000000000e+02 1.5639243125915527e+00 1.2282433509826660e+00 9.1279976069927216e-02 2.7007646560668945e+00 1.1926927566528320e+01 1.6969337463378906e+02 1.3576489448547363e+01 1.6237953186035156e+02 9.2261629104614258e+00 7.7797001600265503e-01 4.6825363159179688e+01 1.6744709014892578e+01 2.5982050225138664e-02 1.6924424469470978e-01
1 1.4286600000000000e+05 5.8600000000000000e+02 8.4050455093383789e+00 1.9782694578170776e+00 6.9179672002792358e-01 2.5106949806213379e+00 1.9319547653198242e+01 1.4908912658691406e+02 1.3073614120483398e+01 1.3817401123046875e+02 1.6808853149414062e+01 6.6079056262969971e-01 5.1803672790527344e+01 1.8027666091918945e+01 2.9097048565745354e-02 1.4714162051677704e-01
1 1.4286700000000000e+05 5.8700000000000000e+02 1.5631784200668335e+00 1.2615734338760376e+00 9.3193016946315765e-02 1.7251958847045898e+00 1.3205061912536621e+01 5.6040794372558594e+01 8.4244318008422852e+00 4.8575664520263672e+01 1.1479866027832031e+01 4.8808601498603821e-01 3.3810245513916016e+01 1.8634494781494141e+01 1.0893175750970840e-01 3.5079461336135864e-01
0 1.4286800000000000e+05 5.8700000000000000e+02 1.7692832946777344e+00 1.2375482320785522e+00 1.1433267593383789e-01 3.5682470798492432e+00 6.7496156692504883e+00 3.0649328613281250e+02 1.7799188613891602e+01 3.0133435058593750e+02 3.1813683509826660e+00 9.0475851297378540e-01 6.2486228942871094e+01 1.6138851165771484e+01 1.1549833230674267e-02 1.4588715136051178e-01
0 1.4286900000000000e+05 5.8800000000000000e+02 1.4818123579025269e+00 1.2169247865676880e+00 6.2464728951454163e-02 4.8687672615051270e+00 1.9665929794311523e+01 1.0513530731201172e+02 1.1387273788452148e+01 9.2867965698242188e+01 1.4797162055969238e+01 5.2269017696380615e-01 3.5642486572265625e+01 1.9967977523803711e+01 4.4183108955621719e-02 1.2513899803161621e-01
